ride_id,rider_id,driver_id,request_time,pickup_time,dropoff_time,pickup_city,dropoff_city,distance_miles,status,estimated_fare,amount,method,paid_date,driver_static_rating
39041,731,823,7/2/2023 18:07,7/2/2023 18:09,7/2/2023 18:29,Chicago,Boston,17.2555209,completed,70.8,70.8,cash,7/2/2023 19:18,5
39042,7550,1184,5/4/2024 22:52,5/4/2024 23:01,5/4/2024 23:12,New York,Ottawa,4.591944524,completed,23.99,23.99,Credit Card,5/4/2024 23:28,3.7
39043,1561,794,11/4/2023 21:01,11/4/2023 21:11,11/4/2023 21:26,Calgary,Calgary,9.637491145,cancelled,34.44,0,voucher,11/4/2023 21:31,3.9
39044,1599,880,12/8/2024 7:42,12/8/2024 7:51,12/8/2024 8:44,Montreal,Ottawa,6.692184374,complted,31.24,0,Credit Card,12/8/2024 8:57,5
39045,6698,1544,12/11/2023 8:03,12/11/2023 8:14,12/11/2023 8:32,Vancouver,San Francisco,6.95937465,completed,23.98,23.98,Credit Card,12/11/2023 9:31,4.3
39046,1839,852,6/12/2022 0:11,6/12/2022 0:21,6/12/2022 1:16,Boston,Los Angeles,17.24930717,completed,78.57,78.57,Credit Card,6/12/2022 1:57,4.2
39047,8972,1704,10/2/2022 3:21,10/2/2022 3:25,10/2/2022 3:53,Los Angeles,Los Angeles,6.953160923,cancelled,35.12,0,paypal,10/2/2022 4:22,5
39048,6692,1888,3/14/2022 23:01,3/14/2022 23:14,3/14/2022 23:30,Los Angeles,Calgary,6.518200007,completed,35.37,35.37,paypal,3/15/2022 0:21,4.7
39049,4114,1445,4/10/2022 9:52,4/10/2022 10:06,4/10/2022 10:39,Chicago,Ottawa,14.03059639,cancelled,60.86,0,paypal,4/10/2022 11:28,4.7
39050,8287,1979,8/20/2024 22:15,8/20/2024 22:26,8/20/2024 22:45,Calgary,San Francisco,1.708775026,cancelled,13.54,0,cash,8/20/2024 23:16,4.1
39052,6987,337,9/16/2023 2:05,9/16/2023 2:13,9/16/2023 2:54,Los Angeles,New York,17.30523072,completed,74.72,74.72,Credit Card,9/16/2023 3:28,4.1
39053,6729,1222,12/4/2023 11:16,12/4/2023 11:21,12/4/2023 12:09,Montreal,New York,9.183889048,completed,35.03,35.03,cash,12/4/2023 12:27,4.7
39054,5342,1043,3/25/2023 2:27,3/25/2023 2:38,3/25/2023 3:26,Boston,Toronto,3.883579604,completed,11.07,11.07,Credit Card,3/25/2023 4:00,5
39055,8393,560,2/14/2022 0:12,2/14/2022 0:25,2/14/2022 0:46,New York,Toronto,2.802391042,completed,15.39,15.39,cash,2/14/2022 1:30,4.3
39056,3247,1142,10/16/2022 3:45,10/16/2022 3:47,10/16/2022 4:04,Toronto,Boston,6.965588378,completed,35.04,35.04,voucher,10/16/2022 4:51,5
39057,4432,247,5/8/2023 12:44,5/8/2023 12:50,5/8/2023 13:23,Boston,New York,3.467259871,completed,14.23,14.23,Credit Card,5/8/2023 13:40,4.3
39058,1513,155,4/19/2022 5:43,4/19/2022 5:53,4/19/2022 5:59,Boston,Chicago,8.985049772,cancelled,34.87,0,cash,4/19/2022 6:20,4.6
39059,9484,870,1/30/2024 16:33,1/30/2024 16:45,1/30/2024 17:26,Montreal,Calgary,11.19713671,completed,41.86,41.86,cash,1/30/2024 17:45,5
39061,6213,1476,10/7/2021 10:44,10/7/2021 10:50,10/7/2021 10:58,Calgary,Calgary,6.685970646,complted,22.4,0,cash,10/7/2021 11:32,4.8
39062,1944,22,2/17/2024 10:34,2/17/2024 10:41,2/17/2024 11:01,Montreal,Boston,10.57576398,completed,43.9,43.9,cash,2/17/2024 11:39,4.4
39063,2588,1881,6/7/2024 6:14,6/7/2024 6:15,6/7/2024 7:09,Vancouver,Vancouver,3.026085227,completed,21.36,21.36,paypal,6/7/2024 7:13,5
39064,2126,1556,10/17/2024 1:45,10/17/2024 1:54,10/17/2024 2:31,Toronto,New York,16.92619335,completed,63.98,63.98,Credit Card,10/17/2024 3:21,4.7
39065,212,1219,9/13/2023 20:04,9/13/2023 20:18,9/13/2023 20:45,Calgary,New York,3.734450147,cancelled,11.53,0,voucher,9/13/2023 21:37,4.1
39066,1676,1563,12/19/2022 3:30,12/19/2022 3:41,12/19/2022 4:22,New York,New York,3.541824599,completed,21.53,21.53,cash,12/19/2022 4:45,3.3
39067,357,1176,4/14/2022 0:07,4/14/2022 0:08,4/14/2022 0:39,Calgary,Ottawa,10.4452757,completed,49.14,49.14,voucher,4/14/2022 0:41,4.4
39068,4034,1577,12/20/2021 9:27,12/20/2021 9:40,12/20/2021 10:08,Calgary,New York,7.332198292,completed,28.21,28.21,paypal,12/20/2021 10:21,3.7
39069,3294,1095,11/4/2022 11:51,11/4/2022 11:53,11/4/2022 12:40,Los Angeles,San Francisco,10.60683261,completed,41.18,41.18,paypal,11/4/2022 12:49,4.9
39071,6007,1463,9/12/2022 15:47,9/12/2022 15:49,9/12/2022 16:23,Vancouver,Vancouver,8.562516311,cancelled,37.25,0,Credit Card,9/12/2022 16:41,4.4
39072,2461,880,3/8/2022 13:33,3/8/2022 13:36,3/8/2022 14:22,Calgary,Vancouver,6.990443287,completed,27.26,27.26,cash,3/8/2022 14:56,5
39073,1162,1277,8/6/2024 13:25,8/6/2024 13:37,8/6/2024 13:58,Calgary,New York,7.941143574,completed,34.32,34.32,voucher,8/6/2024 14:28,5
39075,3655,1989,10/3/2022 13:44,10/3/2022 13:59,10/3/2022 14:40,Toronto,Vancouver,5.039332894,cancelled,27.96,0,Credit Card,10/3/2022 15:13,4.2
39076,2909,1977,2/9/2022 10:20,2/9/2022 10:26,2/9/2022 10:48,New York,Vancouver,12.81270583,completed,59.04,59.04,voucher,2/9/2022 11:43,5
39077,5721,1085,8/3/2021 14:38,8/3/2021 14:52,8/3/2021 14:59,Calgary,San Francisco,14.04923758,complted,58.43,0,voucher,8/3/2021 15:47,4.7
39078,9397,823,11/28/2022 3:47,11/28/2022 3:53,11/28/2022 4:35,Boston,New York,5.499148719,completed,22.07,22.07,Credit Card,11/28/2022 5:29,5
39080,5429,1413,1/23/2024 1:13,1/23/2024 1:17,1/23/2024 2:09,Vancouver,Vancouver,1.429157294,completed,7.09,7.09,cash,1/23/2024 2:23,4.7
39082,7755,324,10/14/2024 14:39,10/14/2024 14:41,10/14/2024 14:56,San Francisco,San Francisco,11.79986827,completed,46.19,46.19,paypal,10/14/2024 15:45,5
39083,7029,1976,9/10/2021 10:38,9/10/2021 10:40,9/10/2021 11:16,Boston,New York,5.778766451,completed,19.99,19.99,Credit Card,9/10/2021 11:31,4.3
39084,108,595,10/6/2022 18:17,10/6/2022 18:32,10/6/2022 19:16,Montreal,Vancouver,11.29034262,completed,43.32,43.32,paypal,10/6/2022 19:19,5
39085,607,1297,9/2/2023 12:49,9/2/2023 13:03,9/2/2023 13:23,Ottawa,Ottawa,3.690954056,completed,11.97,11.97,cash,9/2/2023 13:46,5
39086,7375,831,11/18/2021 20:20,11/18/2021 20:31,11/18/2021 20:42,Montreal,Boston,14.99372414,completed,58.61,58.61,Credit Card,11/18/2021 20:58,3.8
39088,3297,867,12/26/2022 1:40,12/26/2022 1:48,12/26/2022 2:38,Vancouver,Los Angeles,1.62799657,complted,10.08,0,cash,12/26/2022 3:05,4.6
39089,3006,1305,4/5/2024 15:24,4/5/2024 15:34,4/5/2024 15:50,Montreal,New York,13.21038438,cancelled,48.19,0,voucher,4/5/2024 16:37,4.8
39090,4983,1524,12/10/2021 22:16,12/10/2021 22:31,12/10/2021 23:24,Toronto,San Francisco,15.11178496,completed,60.79,60.79,voucher,12/10/2021 23:56,4
39091,6649,984,11/18/2024 17:17,11/18/2024 17:32,11/18/2024 17:53,Toronto,Toronto,1.640424025,completed,6.21,6.21,voucher,11/18/2024 18:51,4.5
39092,7327,155,8/15/2023 19:05,8/15/2023 19:20,8/15/2023 20:14,Toronto,New York,1.29866902,cancelled,0.93,0,cash,8/15/2023 21:14,4.6
39093,7126,1131,2/5/2023 13:00,2/5/2023 13:04,2/5/2023 13:11,Toronto,Vancouver,9.606422509,completed,41.47,41.47,Credit Card,2/5/2023 13:58,4.7
39094,8625,1514,12/22/2023 5:21,12/22/2023 5:27,12/22/2023 5:53,Ottawa,Los Angeles,18.34913691,completed,77.6,77.6,voucher,12/22/2023 6:14,3.6
39095,4806,1842,7/8/2022 4:36,7/8/2022 4:49,7/8/2022 5:02,Los Angeles,New York,11.98628009,cancelled,48.11,0,Credit Card,7/8/2022 5:14,3.6
39096,9671,797,11/16/2024 19:29,11/16/2024 19:32,11/16/2024 20:02,Los Angeles,Calgary,15.70208906,completed,68.03,68.03,Credit Card,11/16/2024 20:08,4.5
39097,6941,774,8/1/2021 16:46,8/1/2021 17:01,8/1/2021 17:22,San Francisco,New York,10.99208371,completed,45.88,45.88,voucher,8/1/2021 17:42,5
39098,6188,54,12/13/2023 22:25,12/13/2023 22:37,12/13/2023 23:08,Ottawa,Vancouver,13.3284452,completed,61.41,61.41,voucher,12/14/2023 0:04,4.8
39099,4655,139,4/22/2023 5:47,4/22/2023 5:52,4/22/2023 6:51,Vancouver,Boston,17.08775026,completed,74.88,74.88,paypal,4/22/2023 7:38,4.9
39100,3695,429,12/23/2021 11:39,12/23/2021 11:44,12/23/2021 12:40,Ottawa,Montreal,10.43906198,completed,39.87,39.87,voucher,12/23/2021 13:22,5
39102,5074,641,10/31/2022 5:20,10/31/2022 5:35,10/31/2022 6:24,Toronto,Ottawa,6.325574459,completed,34.13,34.13,Credit Card,10/31/2022 7:17,4.3
39103,3247,568,8/7/2022 11:45,8/7/2022 11:53,8/7/2022 12:00,Boston,Los Angeles,4.05756397,completed,22.47,22.47,Credit Card,8/7/2022 12:37,4
39104,9097,668,5/14/2024 21:36,5/14/2024 21:38,5/14/2024 22:22,Chicago,Calgary,6.685970646,completed,36.11,36.11,cash,5/14/2024 23:20,5
39105,5098,13,8/5/2023 7:19,8/5/2023 7:30,8/5/2023 7:43,San Francisco,Montreal,7.263847291,completed,33.36,33.36,paypal,8/5/2023 7:45,4.6
39106,3773,1402,6/18/2024 16:34,6/18/2024 16:36,6/18/2024 17:28,Vancouver,Chicago,7.723663117,cancelled,32.79,0,cash,6/18/2024 18:06,4.8
39107,3682,1971,9/9/2024 23:41,9/9/2024 23:46,9/10/2024 0:16,New York,Calgary,7.568319932,completed,39.38,39.38,voucher,9/10/2024 0:19,4.8
39108,7122,2,8/7/2023 20:54,8/7/2023 21:08,8/7/2023 21:24,Vancouver,Boston,10.25265015,completed,41.37,41.37,Credit Card,8/7/2023 22:12,4.4
39109,7006,1811,9/11/2024 18:43,9/11/2024 18:58,9/11/2024 19:04,Ottawa,Montreal,4.181838518,completed,12.26,12.26,voucher,9/11/2024 19:47,4.3
39110,9350,1407,6/10/2024 1:53,6/10/2024 2:00,6/10/2024 2:50,San Francisco,Calgary,13.00533138,cancelled,57.1,0,paypal,6/10/2024 3:21,3.8
39111,1341,562,5/28/2023 5:59,5/28/2023 6:07,5/28/2023 6:35,Los Angeles,Chicago,15.79529497,completed,69.57,69.57,Credit Card,5/28/2023 6:47,5
39112,9216,1945,1/18/2024 12:09,1/18/2024 12:23,1/18/2024 12:29,Calgary,New York,14.28535922,completed,63.01,63.01,voucher,1/18/2024 13:00,4.8
39113,6120,1130,12/3/2024 15:52,12/3/2024 16:01,12/3/2024 16:15,Boston,New York,8.425814309,completed,39.36,39.36,cash,12/3/2024 16:36,4.7
39114,9437,1053,8/19/2022 3:49,8/19/2022 3:55,8/19/2022 4:54,Calgary,Montreal,6.058384182,completed,31.06,31.06,cash,8/19/2022 4:57,4.7
39115,9441,504,5/28/2024 17:08,5/28/2024 17:09,5/28/2024 17:33,Boston,Chicago,5.909254726,completed,28.15,28.15,cash,5/28/2024 18:31,4.8
39116,5155,809,5/6/2023 12:11,5/6/2023 12:15,5/6/2023 12:37,Calgary,Toronto,16.57201089,completed,69.67,69.67,cash,5/6/2023 12:42,5
39117,525,1292,7/1/2023 7:45,7/1/2023 7:58,7/1/2023 8:39,Boston,Toronto,12.04841736,completed,54.86,54.86,cash,7/1/2023 8:53,5
39118,3952,240,10/28/2023 20:47,10/28/2023 20:51,10/28/2023 21:00,San Francisco,Chicago,1.727416208,completed,11.56,11.56,cash,10/28/2023 21:27,4.9
39119,1948,358,4/12/2022 6:25,4/12/2022 6:34,4/12/2022 6:49,New York,San Francisco,6.704611828,completed,27.63,27.63,cash,4/12/2022 7:22,4.4
39121,1674,1309,6/12/2022 7:10,6/12/2022 7:13,6/12/2022 7:57,Vancouver,Boston,7.114717835,completed,25.79,25.79,Credit Card,6/12/2022 8:51,5
39122,6408,1568,7/11/2024 17:44,7/11/2024 17:51,7/11/2024 18:18,Toronto,Calgary,3.635030509,completed,22.28,22.28,Credit Card,7/11/2024 18:18,4.8
39123,1818,551,6/16/2021 16:43,6/16/2021 16:50,6/16/2021 17:15,New York,Boston,13.24145302,cancelled,57.65,0,cash,6/16/2021 17:22,4.5
39124,8276,1289,4/4/2023 6:47,4/4/2023 6:55,4/4/2023 7:11,Los Angeles,Los Angeles,12.20376055,completed,44.98,44.98,voucher,4/4/2023 7:14,3.9
39125,8449,1442,7/30/2021 9:22,7/30/2021 9:25,7/30/2021 10:07,Calgary,Toronto,1.255172928,completed,7.5,7.5,cash,7/30/2021 10:23,5
39126,135,1518,9/30/2024 10:13,9/30/2024 10:23,9/30/2024 11:10,Ottawa,Calgary,4.654081798,completed,27.22,27.22,Credit Card,9/30/2024 11:36,4.8
39127,192,390,8/17/2021 8:09,8/17/2021 8:15,8/17/2021 8:25,Boston,Los Angeles,14.72653386,completed,58.19,58.19,paypal,8/17/2021 8:38,4.2
39128,9482,1073,10/18/2022 22:44,10/18/2022 22:51,10/18/2022 23:50,San Francisco,San Francisco,4.927485802,cancelled,20.35,0,voucher,10/19/2022 0:12,4.5
39129,6649,770,5/7/2023 1:11,5/7/2023 1:16,5/7/2023 1:22,Ottawa,Los Angeles,11.68180745,cancelled,47.52,0,cash,5/7/2023 1:51,5
39130,636,196,5/22/2023 2:11,5/22/2023 2:17,5/22/2023 2:31,Vancouver,Calgary,13.29116284,cancelled,50.71,0,paypal,5/22/2023 2:49,4.7
39131,7755,1968,1/31/2023 9:52,1/31/2023 10:03,1/31/2023 10:44,Vancouver,Vancouver,2.019461394,cancelled,16.66,0,Credit Card,1/31/2023 11:03,4.4
39132,8383,301,6/22/2023 3:47,6/22/2023 3:53,6/22/2023 4:24,Montreal,Calgary,7.885220028,completed,37.77,37.77,voucher,6/22/2023 4:43,4.1
39133,9292,1524,8/1/2023 16:39,8/1/2023 16:42,8/1/2023 17:32,Chicago,Montreal,4.107273789,completed,24.33,24.33,cash,8/1/2023 17:59,4
39134,9722,384,3/21/2024 7:06,3/21/2024 7:19,3/21/2024 7:28,New York,Vancouver,12.44609592,completed,53.75,53.75,Credit Card,3/21/2024 8:22,4.2
39136,937,814,9/1/2024 20:23,9/1/2024 20:30,9/1/2024 21:03,Vancouver,Los Angeles,3.13793232,completed,11.78,11.78,Credit Card,9/1/2024 21:56,4.6
39137,6756,1853,6/7/2024 2:19,6/7/2024 2:26,6/7/2024 2:50,Ottawa,Toronto,4.386891521,cancelled,20.46,0,paypal,6/7/2024 3:31,3.9
39138,6038,1986,5/10/2023 6:01,5/10/2023 6:03,5/10/2023 6:25,Vancouver,Boston,9.239812594,complted,32.78,0,voucher,5/10/2023 7:12,4.8
39139,2094,1810,8/16/2023 4:45,8/16/2023 4:49,8/16/2023 5:00,Montreal,Chicago,8.73028695,completed,36.53,36.53,voucher,8/16/2023 5:38,4.9
39140,5707,1659,12/27/2024 0:08,12/27/2024 0:20,12/27/2024 1:03,Toronto,Boston,3.541824599,completed,13.26,13.26,cash,12/27/2024 1:19,4
39141,5066,1400,8/5/2023 6:54,8/5/2023 7:04,8/5/2023 7:37,Montreal,Calgary,2.870742043,cancelled,8.43,0,cash,8/5/2023 7:42,4.2
39142,611,257,2/8/2024 8:09,2/8/2024 8:19,2/8/2024 9:11,Los Angeles,Toronto,9.016118409,completed,43.95,43.95,voucher,2/8/2024 9:41,5
39143,6211,634,10/16/2023 17:58,10/16/2023 18:04,10/16/2023 19:01,Vancouver,New York,17.93281718,completed,71.83,71.83,Credit Card,10/16/2023 19:38,4.3
39144,6964,132,12/1/2022 18:25,12/1/2022 18:32,12/1/2022 19:31,Ottawa,Boston,12.12298209,completed,52.63,52.63,paypal,12/1/2022 19:44,4.5
39145,4263,1581,9/15/2024 23:51,9/16/2024 0:02,9/16/2024 0:18,San Francisco,San Francisco,7.040153106,cancelled,31.65,0,Credit Card,9/16/2024 1:14,4.6
39146,6106,974,6/19/2021 18:58,6/19/2021 18:59,6/19/2021 19:35,Ottawa,Chicago,11.51403681,completed,44.81,44.81,Credit Card,6/19/2021 19:39,4.2
39149,8237,1759,11/29/2024 2:56,11/29/2024 3:10,11/29/2024 3:21,Chicago,Boston,8.4009594,completed,30.39,30.39,paypal,11/29/2024 3:55,5
39150,7656,149,7/19/2024 22:54,7/19/2024 22:59,7/19/2024 23:45,Boston,New York,0.646227646,completed,4.08,4.08,paypal,7/19/2024 23:52,4.8
39151,9457,1783,9/15/2024 19:00,9/15/2024 19:01,9/15/2024 19:23,Los Angeles,Chicago,1.050119925,completed,1.17,1.17,Credit Card,9/15/2024 20:01,3.7
39152,2412,1125,8/1/2024 2:41,8/1/2024 2:48,8/1/2024 3:40,Calgary,Chicago,10.34585607,completed,44.24,44.24,voucher,8/1/2024 4:22,5
39153,4416,996,10/9/2021 13:13,10/9/2021 13:14,10/9/2021 13:31,Calgary,Ottawa,9.948177514,completed,44,44,paypal,10/9/2021 14:04,4.4
39154,7340,1459,9/24/2021 15:35,9/24/2021 15:45,9/24/2021 16:23,Calgary,Montreal,18.22486237,cancelled,73.56,0,Credit Card,9/24/2021 16:43,5
39155,69,1995,8/3/2024 13:47,8/3/2024 13:50,8/3/2024 14:23,Calgary,San Francisco,13.75097866,completed,52.39,52.39,cash,8/3/2024 14:45,4.7
39156,7612,650,10/29/2023 22:10,10/29/2023 22:22,10/29/2023 22:41,San Francisco,Calgary,13.96224539,completed,62.59,62.59,cash,10/29/2023 23:36,4.8
39157,5631,120,1/27/2023 13:15,1/27/2023 13:20,1/27/2023 14:04,Chicago,Calgary,7.45647284,completed,37.8,37.8,paypal,1/27/2023 14:36,4.9
39158,2145,972,4/3/2023 22:37,4/3/2023 22:44,4/3/2023 23:32,Montreal,Calgary,1.553431842,completed,11.34,11.34,Credit Card,4/3/2023 23:58,4.2
39159,8425,1887,2/4/2024 12:30,2/4/2024 12:37,2/4/2024 13:31,Boston,Boston,16.59065207,completed,63.19,63.19,Credit Card,2/4/2024 14:31,4.1
39162,3110,1320,6/25/2024 13:07,6/25/2024 13:14,6/25/2024 13:55,Vancouver,San Francisco,15.13663986,completed,69.71,69.71,Credit Card,6/25/2024 14:08,4.4
39163,5495,820,6/29/2022 15:37,6/29/2022 15:45,6/29/2022 16:27,Ottawa,San Francisco,13.09232356,completed,61.77,61.77,cash,6/29/2022 17:18,5
39164,7263,1982,10/4/2024 18:31,10/4/2024 18:45,10/4/2024 18:57,Boston,Boston,4.045136516,completed,22.41,22.41,cash,10/4/2024 19:11,3.8
39165,4268,956,8/23/2021 13:33,8/23/2021 13:35,8/23/2021 13:49,Ottawa,Boston,9.973032423,completed,36.83,36.83,voucher,8/23/2021 14:24,5
39166,6889,411,4/29/2023 22:39,4/29/2023 22:40,4/29/2023 23:32,Toronto,Chicago,3.672312874,cancelled,18.57,0,voucher,4/29/2023 23:55,4.9
39168,9369,1667,10/7/2023 7:43,10/7/2023 7:47,10/7/2023 8:20,Toronto,Chicago,10.65654243,completed,43.46,43.46,Credit Card,10/7/2023 8:50,4
39169,227,1398,8/24/2024 19:42,8/24/2024 19:52,8/24/2024 20:34,New York,New York,2.348788945,completed,13.42,13.42,cash,8/24/2024 20:56,4
39170,9408,827,8/5/2021 11:18,8/5/2021 11:22,8/5/2021 11:51,Toronto,Los Angeles,8.195906396,cancelled,39.32,0,cash,8/5/2021 12:44,5
39171,9043,364,12/15/2024 17:02,12/15/2024 17:12,12/15/2024 17:27,Montreal,New York,7.19549629,completed,35.96,35.96,Credit Card,12/15/2024 18:09,4.7
39172,2246,1082,9/19/2024 23:11,9/19/2024 23:26,9/20/2024 0:23,Boston,Calgary,8.550088856,completed,38.21,38.21,cash,9/20/2024 1:04,4.3
39173,2562,1176,6/10/2023 13:13,6/10/2023 13:23,6/10/2023 14:04,Boston,Chicago,12.52066064,completed,49.6,49.6,voucher,6/10/2023 14:17,4.4
39174,1902,61,9/10/2022 23:00,9/10/2022 23:10,9/11/2022 0:08,Ottawa,Chicago,3.827656058,completed,10.6,10.6,paypal,9/11/2022 0:40,4.3
39175,1206,1153,8/20/2024 19:10,8/20/2024 19:21,8/20/2024 19:48,Boston,New York,16.64036189,complted,67.31,0,Credit Card,8/20/2024 19:49,4.2
39176,1721,1877,3/3/2023 23:45,3/3/2023 23:51,3/4/2023 0:27,Calgary,Los Angeles,4.461456249,completed,14.5,14.5,Credit Card,3/4/2023 0:38,4.2
39177,3999,739,3/2/2024 15:55,3/2/2024 16:03,3/2/2024 16:31,Toronto,Calgary,11.96763891,completed,47.91,47.91,cash,3/2/2024 16:46,5
39178,3735,1221,10/19/2022 18:43,10/19/2022 18:48,10/19/2022 18:59,Calgary,San Francisco,16.03763033,completed,61.55,61.55,paypal,10/19/2022 19:05,3.9
39179,80,385,8/20/2023 7:00,8/20/2023 7:14,8/20/2023 7:41,Vancouver,Los Angeles,2.342575217,completed,6.86,6.86,voucher,8/20/2023 8:32,4.1
39180,4986,1577,7/2/2023 23:33,7/2/2023 23:35,7/2/2023 23:45,Calgary,Calgary,4.169411063,completed,25.43,25.43,voucher,7/3/2023 0:41,3.7
39181,7216,1538,6/29/2021 10:19,6/29/2021 10:30,6/29/2021 11:09,Chicago,Montreal,10.3769247,completed,49.63,49.63,cash,6/29/2021 11:58,4.2
39182,5163,1965,7/31/2022 15:28,7/31/2022 15:43,7/31/2022 16:38,San Francisco,Toronto,5.909254726,completed,27.14,27.14,cash,7/31/2022 16:41,4.8
39183,1805,748,12/21/2024 18:34,12/21/2024 18:40,12/21/2024 18:52,Los Angeles,Los Angeles,2.995016591,completed,8.51,8.51,Credit Card,12/21/2024 19:21,4.1
39184,19,73,10/19/2023 2:30,10/19/2023 2:37,10/19/2023 3:29,San Francisco,Montreal,2.609765494,completed,14.24,14.24,voucher,10/19/2023 4:09,4.5
39185,4765,1726,11/8/2023 20:20,11/8/2023 20:23,11/8/2023 21:18,Vancouver,Vancouver,6.39392546,completed,-20.74,-20.74,paypal,11/8/2023 22:04,5
39186,1538,1942,1/11/2022 17:51,1/11/2022 18:06,1/11/2022 18:42,Boston,Chicago,3.485901053,completed,17.37,17.37,cash,1/11/2022 19:42,4.3
39187,7473,643,9/9/2024 10:33,9/9/2024 10:43,9/9/2024 11:27,Ottawa,Montreal,13.89389439,completed,62.83,62.83,Credit Card,9/9/2024 11:59,4.4
39188,2252,1975,4/4/2023 13:37,4/4/2023 13:41,4/4/2023 14:25,New York,New York,11.1039308,completed,46.21,46.21,paypal,4/4/2023 15:20,4.5
39189,9181,1511,6/16/2023 20:07,6/16/2023 20:09,6/16/2023 20:33,Los Angeles,Chicago,15.02479277,completed,66.07,66.07,voucher,6/16/2023 21:05,3.9
39190,8004,1643,8/16/2023 7:14,8/16/2023 7:19,8/16/2023 8:05,New York,Calgary,7.965998484,completed,39.54,39.54,Credit Card,8/16/2023 9:01,4.5
39192,5043,299,12/30/2023 4:33,12/30/2023 4:44,12/30/2023 4:53,New York,Ottawa,4.05756397,cancelled,11.63,0,voucher,12/30/2023 5:51,4.9
39193,1430,1820,6/13/2023 11:36,6/13/2023 11:48,6/13/2023 12:15,Ottawa,Boston,2.858314589,completed,17.61,17.61,paypal,6/13/2023 12:46,4
39195,5197,1195,2/14/2022 6:30,2/14/2022 6:41,2/14/2022 7:38,San Francisco,Toronto,15.04343395,completed,56.13,56.13,voucher,2/14/2022 8:05,3.7
39196,8246,429,8/17/2022 6:33,8/17/2022 6:41,8/17/2022 7:06,Montreal,Montreal,9.028545864,completed,32.72,32.72,voucher,8/17/2022 7:20,5
39198,7746,625,12/29/2023 19:50,12/29/2023 20:04,12/29/2023 20:56,Vancouver,Los Angeles,4.610585706,completed,22.4,22.4,cash,12/29/2023 21:01,5
39199,5599,1129,5/16/2024 17:21,5/16/2024 17:33,5/16/2024 18:20,New York,Chicago,8.991263499,completed,36.7,36.7,cash,5/16/2024 19:03,4.5
39200,7347,325,11/24/2023 2:25,11/24/2023 2:26,11/24/2023 2:46,Calgary,Vancouver,4.262616973,completed,23.38,23.38,voucher,11/24/2023 2:47,4
39201,2773,1003,9/13/2023 11:46,9/13/2023 11:57,9/13/2023 12:34,Los Angeles,Montreal,1.205463109,completed,0.77,0.77,paypal,9/13/2023 13:03,4.5
39202,7618,1745,9/15/2023 6:52,9/15/2023 7:04,9/15/2023 7:49,Boston,Los Angeles,2.199659488,cancelled,10.68,0,voucher,9/15/2023 8:43,4
39203,5097,1238,7/15/2023 2:57,7/15/2023 3:08,7/15/2023 3:26,Los Angeles,Vancouver,4.212907154,cancelled,19.09,0,voucher,7/15/2023 4:19,4.2
39204,7899,1345,9/3/2022 21:11,9/3/2022 21:15,9/3/2022 21:24,Vancouver,Los Angeles,12.96804901,cancelled,61.12,0,voucher,9/3/2022 22:15,5
39205,1270,525,8/2/2022 18:34,8/2/2022 18:48,8/2/2022 19:31,New York,Boston,18.00116818,cancelled,77.94,0,cash,8/2/2022 19:42,4.1
39206,8684,687,5/15/2022 5:00,5/15/2022 5:13,5/15/2022 5:51,Los Angeles,San Francisco,4.393105248,completed,17.96,17.96,voucher,5/15/2022 6:47,4.4
39207,7477,934,5/24/2023 10:01,5/24/2023 10:12,5/24/2023 10:29,Calgary,Los Angeles,16.84541489,completed,65.93,65.93,Credit Card,5/24/2023 10:43,3.4
39208,4346,538,12/31/2024 8:06,12/31/2024 8:14,12/31/2024 9:04,New York,Montreal,10.99829744,completed,47.94,47.94,voucher,12/31/2024 9:27,4.3
39209,5076,820,11/29/2023 19:40,11/29/2023 19:55,11/29/2023 20:46,Toronto,Los Angeles,12.35910373,completed,51.54,51.54,paypal,11/29/2023 21:02,5
39210,5535,322,2/18/2022 13:27,2/18/2022 13:32,2/18/2022 13:46,Vancouver,Chicago,9.040973318,completed,33.06,33.06,Credit Card,2/18/2022 13:55,4.8
39211,3876,93,3/3/2022 17:22,3/3/2022 17:28,3/3/2022 18:15,San Francisco,Vancouver,3.299489232,completed,19.79,19.79,cash,3/3/2022 19:06,4.1
39213,3776,533,10/14/2022 12:20,10/14/2022 12:25,10/14/2022 13:24,Chicago,Vancouver,17.90796227,completed,69.57,69.57,cash,10/14/2022 14:19,4.5
39215,3177,1184,7/31/2022 9:41,7/31/2022 9:43,7/31/2022 10:35,Los Angeles,New York,17.88932109,cancelled,67.35,0,paypal,7/31/2022 11:08,3.7
39217,1654,1091,1/31/2024 17:42,1/31/2024 17:45,1/31/2024 18:36,San Francisco,Chicago,3.572893236,completed,21.94,21.94,paypal,1/31/2024 18:39,4.5
39218,4280,1816,8/23/2023 22:08,8/23/2023 22:18,8/23/2023 22:27,Los Angeles,Toronto,18.03845054,cancelled,75.01,0,cash,8/23/2023 22:49,4.1
39219,1746,1690,5/30/2022 13:46,5/30/2022 13:58,5/30/2022 14:40,Ottawa,San Francisco,11.737731,completed,48.59,48.59,cash,5/30/2022 15:06,4.4
39220,4480,371,1/4/2022 5:40,1/4/2022 5:54,1/4/2022 6:38,Calgary,Vancouver,17.53513863,cancelled,67.57,0,Credit Card,1/4/2022 6:58,4.5
